"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.Dialect_Word","Input.SAE_Word","Input.Dialect_Prompts","Input.SAE_Prompts","Answer.prompt1-q1-idk.on","Answer.prompt1-q1-no.on","Answer.prompt1-q1-yes.on","Answer.prompt1-q2-idk.on","Answer.prompt1-q2-no.on","Answer.prompt1-q2-yes.on","Answer.prompt2-q1-idk.on","Answer.prompt2-q1-no.on","Answer.prompt2-q1-yes.on","Answer.prompt2-q2-idk.on","Answer.prompt2-q2-no.on","Answer.prompt2-q2-yes.on","Answer.prompt3-q1-idk.on","Answer.prompt3-q1-no.on","Answer.prompt3-q1-yes.on","Answer.prompt3-q2-idk.on","Answer.prompt3-q2-no.on","Answer.prompt3-q2-yes.on","Answer.prompt4-q1-idk.on","Answer.prompt4-q1-no.on","Answer.prompt4-q1-yes.on","Answer.prompt4-q2-idk.on","Answer.prompt4-q2-no.on","Answer.prompt4-q2-yes.on","Answer.prompt5-q1-idk.on","Answer.prompt5-q1-no.on","Answer.prompt5-q1-yes.on","Answer.prompt5-q2-idk.on","Answer.prompt5-q2-no.on","Answer.prompt5-q2-yes.on","Answer.prompt6-q1-idk.on","Answer.prompt6-q1-no.on","Answer.prompt6-q1-yes.on","Answer.prompt6-q2-idk.on","Answer.prompt6-q2-no.on","Answer.prompt6-q2-yes.on","Approve","Reject"
"3MJ28H2Y1GJ6CVCLZFH6FPHUEYE5OH","3JD5BATOXR6IDR6XG0L8F06985F3VN","Chicano English Prompt Verification","Chicano English Prompt Verification","Chicano English Prompt Verification","$0.20","Tue Oct 10 02:46:29 PDT 2023","2","BatchId:5140960;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:46:29 PDT 2023","","","3OB0CAO74K1X8MYCW6WFUXED14SYHU","A1014Q5VPQ3C6R","Submitted","Tue Oct 10 02:47:39 PDT 2023","Tue Oct 10 03:05:09 PDT 2023","Fri Oct 13 03:05:09 PDT 2023","","","","1050","100% (26/26)","100% (26/26)","100% (26/26)","carnales","brothers","my carnales playing basketball together; a carnales duo in a rock band; my carnales on a camping trip; a carnales wrestling match; my carnales building a treehouse; a carnales handshake at graduation","my brothers playing basketball together; a brothers duo in a rock band; my brothers on a camping trip; a brothers wrestling match; my brothers building a treehouse; a brothers handshake at graduation","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3MJ28H2Y1GJ6CVCLZFH6FPHUEYE5OH","3JD5BATOXR6IDR6XG0L8F06985F3VN","Chicano English Prompt Verification","Chicano English Prompt Verification","Chicano English Prompt Verification","$0.20","Tue Oct 10 02:46:29 PDT 2023","2","BatchId:5140960;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:46:29 PDT 2023","","","35GCEFQ6I80IJ41ID79W4AM5OTEZ3F","A3TBHH0AD6EJBU","Submitted","Tue Oct 10 02:48:06 PDT 2023","Tue Oct 10 03:12:48 PDT 2023","Fri Oct 13 03:12:48 PDT 2023","","","","1482","100% (164/164)","100% (25/25)","100% (25/25)","carnales","brothers","my carnales playing basketball together; a carnales duo in a rock band; my carnales on a camping trip; a carnales wrestling match; my carnales building a treehouse; a carnales handshake at graduation","my brothers playing basketball together; a brothers duo in a rock band; my brothers on a camping trip; a brothers wrestling match; my brothers building a treehouse; a brothers handshake at graduation","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3MWOYZD5WXZA2KIR3FDS96HG5JDONP","3JD5BATOXR6IDR6XG0L8F06985F3VN","Chicano English Prompt Verification","Chicano English Prompt Verification","Chicano English Prompt Verification","$0.20","Tue Oct 10 02:46:29 PDT 2023","2","BatchId:5140960;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:46:29 PDT 2023","","","369J354OFGMHP6TV6HJ5Q6IJNUNG6E","A1014Q5VPQ3C6R","Submitted","Tue Oct 10 02:47:35 PDT 2023","Tue Oct 10 03:04:17 PDT 2023","Fri Oct 13 03:04:17 PDT 2023","","","","1002","100% (26/26)","100% (26/26)","100% (26/26)","carnalita","sister","a woman and her carnalita eating at a restaurant; a man hiking with his carnalita; me and my carnalita posing for a picture; me standing with my carnalita; my carnalita and I sitting at a table; my carnalita riding a bike","a woman and her sister eating at a restaurant; a man hiking with his sister; me and my sister posing for a picture; me standing with my sister; my sister and I sitting at a table; my sister riding a bike","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3MWOYZD5WXZA2KIR3FDS96HG5JDONP","3JD5BATOXR6IDR6XG0L8F06985F3VN","Chicano English Prompt Verification","Chicano English Prompt Verification","Chicano English Prompt Verification","$0.20","Tue Oct 10 02:46:29 PDT 2023","2","BatchId:5140960;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:46:29 PDT 2023","","","33L7PJKHCJA8YPYPJWFA93TZJJKT8L","A3TBHH0AD6EJBU","Submitted","Tue Oct 10 02:47:57 PDT 2023","Tue Oct 10 03:09:14 PDT 2023","Fri Oct 13 03:09:14 PDT 2023","","","","1277","100% (164/164)","100% (25/25)","100% (25/25)","carnalita","sister","a woman and her carnalita eating at a restaurant; a man hiking with his carnalita; me and my carnalita posing for a picture; me standing with my carnalita; my carnalita and I sitting at a table; my carnalita riding a bike","a woman and her sister eating at a restaurant; a man hiking with his sister; me and my sister posing for a picture; me standing with my sister; my sister and I sitting at a table; my sister riding a bike","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3ROUCZ907H5SK5I34UD5OVHLVTIOO4","3JD5BATOXR6IDR6XG0L8F06985F3VN","Chicano English Prompt Verification","Chicano English Prompt Verification","Chicano English Prompt Verification","$0.20","Tue Oct 10 02:46:29 PDT 2023","2","BatchId:5140960;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:46:29 PDT 2023","","","36U2A8VAG4BOACZK2RZC7PU5TLWYKY","A1014Q5VPQ3C6R","Submitted","Tue Oct 10 02:47:45 PDT 2023","Tue Oct 10 03:07:02 PDT 2023","Fri Oct 13 03:07:02 PDT 2023","","","","1157","100% (26/26)","100% (26/26)","100% (26/26)","carnitas","pulled pork","a carnitas taco with cilantro and onions; my carnitas burrito bowl; a carnitas slider with barbecue sauce; an overflowing carnitas sandwich; a carnitas pizza with jalapenos; a carnitas platter at a family barbecue","a pulled pork taco with cilantro and onions; my pulled pork burrito bowl; a pulled pork slider with barbecue sauce; an overflowing pulled pork sandwich; a pulled pork pizza with jalapenos; a pulled pork platter at a family barbecue","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3ROUCZ907H5SK5I34UD5OVHLVTIOO4","3JD5BATOXR6IDR6XG0L8F06985F3VN","Chicano English Prompt Verification","Chicano English Prompt Verification","Chicano English Prompt Verification","$0.20","Tue Oct 10 02:46:29 PDT 2023","2","BatchId:5140960;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:46:29 PDT 2023","","","320DUZ38GAYTD182Q0DUZANO907GJK","A3TBHH0AD6EJBU","Submitted","Tue Oct 10 02:48:04 PDT 2023","Tue Oct 10 03:11:42 PDT 2023","Fri Oct 13 03:11:42 PDT 2023","","","","1418","100% (164/164)","100% (25/25)","100% (25/25)","carnitas","pulled pork","a carnitas taco with cilantro and onions; my carnitas burrito bowl; a carnitas slider with barbecue sauce; an overflowing carnitas sandwich; a carnitas pizza with jalapenos; a carnitas platter at a family barbecue","a pulled pork taco with cilantro and onions; my pulled pork burrito bowl; a pulled pork slider with barbecue sauce; an overflowing pulled pork sandwich; a pulled pork pizza with jalapenos; a pulled pork platter at a family barbecue","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3EPG8DX9LM1OXVOMEFUL4PMKO3A5PY","3JD5BATOXR6IDR6XG0L8F06985F3VN","Chicano English Prompt Verification","Chicano English Prompt Verification","Chicano English Prompt Verification","$0.20","Tue Oct 10 02:46:29 PDT 2023","2","BatchId:5140960;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:46:29 PDT 2023","","","3MH9DQ757ZO2RHJW2ZH86CWZQG5GUG","AFU1QC0GTSBKY","Submitted","Tue Oct 10 02:48:19 PDT 2023","Tue Oct 10 02:57:33 PDT 2023","Fri Oct 13 02:57:33 PDT 2023","","","","554","100% (1/1)","100% (1/1)","100% (1/1)","chamaca","girl","a chamaca with a flower crown; my chamaca's first day at school; a chamaca playing with her dolls; an artistic chamaca painting a picture; a chamaca practicing her dance routine; a chamaca laughing at a playground","a girl with a flower crown; my girl's first day at school; a girl playing with her dolls; an artistic girl painting a picture; a girl practicing her dance routine; a girl laughing at a playground","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3EPG8DX9LM1OXVOMEFUL4PMKO3A5PY","3JD5BATOXR6IDR6XG0L8F06985F3VN","Chicano English Prompt Verification","Chicano English Prompt Verification","Chicano English Prompt Verification","$0.20","Tue Oct 10 02:46:29 PDT 2023","2","BatchId:5140960;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:46:29 PDT 2023","","","3R0T90IZ1VO65N2WG8W8C6ATJGYGC6","A3TBHH0AD6EJBU","Submitted","Tue Oct 10 02:47:51 PDT 2023","Tue Oct 10 03:07:33 PDT 2023","Fri Oct 13 03:07:33 PDT 2023","","","","1182","100% (164/164)","100% (25/25)","100% (25/25)","chamaca","girl","a chamaca with a flower crown; my chamaca's first day at school; a chamaca playing with her dolls; an artistic chamaca painting a picture; a chamaca practicing her dance routine; a chamaca laughing at a playground","a girl with a flower crown; my girl's first day at school; a girl playing with her dolls; an artistic girl painting a picture; a girl practicing her dance routine; a girl laughing at a playground","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3JMNNNO3B3FMI7208I6IYCR4XQM2WP","3JD5BATOXR6IDR6XG0L8F06985F3VN","Chicano English Prompt Verification","Chicano English Prompt Verification","Chicano English Prompt Verification","$0.20","Tue Oct 10 02:46:29 PDT 2023","2","BatchId:5140960;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:46:29 PDT 2023","","","3A1PQ49WVKT0IGN9KHP6GA33UJK1H0","A1014Q5VPQ3C6R","Submitted","Tue Oct 10 02:47:44 PDT 2023","Tue Oct 10 03:06:51 PDT 2023","Fri Oct 13 03:06:51 PDT 2023","","","","1147","100% (26/26)","100% (26/26)","100% (26/26)","chamaco","boy","a chamaco flying a kite; my chamaco wearing a school uniform; an adventurous chamaco climbing a tree; a chamaco with his toy collection; a chamaco making a sandcastle; a tired chamaco after soccer practice","a boy flying a kite; my boy wearing a school uniform; an adventurous boy climbing a tree; a boy with his toy collection; a boy making a sandcastle; a tired boy after soccer practice","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3JMNNNO3B3FMI7208I6IYCR4XQM2WP","3JD5BATOXR6IDR6XG0L8F06985F3VN","Chicano English Prompt Verification","Chicano English Prompt Verification","Chicano English Prompt Verification","$0.20","Tue Oct 10 02:46:29 PDT 2023","2","BatchId:5140960;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:46:29 PDT 2023","","","3S96KQ6I9PGKFKUG04QQVV70UAIDTC","A3TBHH0AD6EJBU","Submitted","Tue Oct 10 02:47:56 PDT 2023","Tue Oct 10 03:08:48 PDT 2023","Fri Oct 13 03:08:48 PDT 2023","","","","1252","100% (164/164)","100% (25/25)","100% (25/25)","chamaco","boy","a chamaco flying a kite; my chamaco wearing a school uniform; an adventurous chamaco climbing a tree; a chamaco with his toy collection; a chamaco making a sandcastle; a tired chamaco after soccer practice","a boy flying a kite; my boy wearing a school uniform; an adventurous boy climbing a tree; a boy with his toy collection; a boy making a sandcastle; a tired boy after soccer practice","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3CO05SML7XGAE1I0U1SYSPQ88DMR0Q","3JD5BATOXR6IDR6XG0L8F06985F3VN","Chicano English Prompt Verification","Chicano English Prompt Verification","Chicano English Prompt Verification","$0.20","Tue Oct 10 02:46:29 PDT 2023","2","BatchId:5140960;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:46:29 PDT 2023","","","3NPFYT4IZFGU8LDR74SVQJV3KYMGX8","AFU1QC0GTSBKY","Submitted","Tue Oct 10 02:48:32 PDT 2023","Tue Oct 10 03:04:20 PDT 2023","Fri Oct 13 03:04:20 PDT 2023","","","","948","100% (1/1)","100% (1/1)","100% (1/1)","cuate","close friend","a cuate at a campfire; my cuate wearing a birthday hat; a memory with my cuate at the beach; an afternoon with my cuate at the cafe; a photo of me and my cuate; a cuate helping with homework","a close friend at a campfire; my close friend wearing a birthday hat; a memory with my close friend at the beach; an afternoon with my close friend at the cafe; a photo of me and my close friend; a close friend helping with homework","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3CO05SML7XGAE1I0U1SYSPQ88DMR0Q","3JD5BATOXR6IDR6XG0L8F06985F3VN","Chicano English Prompt Verification","Chicano English Prompt Verification","Chicano English Prompt Verification","$0.20","Tue Oct 10 02:46:29 PDT 2023","2","BatchId:5140960;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:46:29 PDT 2023","","","3RUIQRXJBE0FUJA34CMNSH5O96YLLX","A3S9MF7GIYHZKM","Submitted","Tue Oct 10 02:48:48 PDT 2023","Tue Oct 10 03:05:38 PDT 2023","Fri Oct 13 03:05:38 PDT 2023","","","","1010","100% (1/1)","100% (1/1)","100% (1/1)","cuate","close friend","a cuate at a campfire; my cuate wearing a birthday hat; a memory with my cuate at the beach; an afternoon with my cuate at the cafe; a photo of me and my cuate; a cuate helping with homework","a close friend at a campfire; my close friend wearing a birthday hat; a memory with my close friend at the beach; an afternoon with my close friend at the cafe; a photo of me and my close friend; a close friend helping with homework","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3G3AJKPCXN30AQCNRX7UCO9ISCHY4F","3JD5BATOXR6IDR6XG0L8F06985F3VN","Chicano English Prompt Verification","Chicano English Prompt Verification","Chicano English Prompt Verification","$0.20","Tue Oct 10 02:46:29 PDT 2023","2","BatchId:5140960;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:46:29 PDT 2023","","","3Q8GYXHFESE8PQDCZCDH89J4T7KC5K","AFU1QC0GTSBKY","Submitted","Tue Oct 10 02:48:30 PDT 2023","Tue Oct 10 03:01:53 PDT 2023","Fri Oct 13 03:01:53 PDT 2023","","","","803","100% (1/1)","100% (1/1)","100% (1/1)","ese","young man","an ese playing basketball in a local court; an ese walking his pitbull in the neighborhood; an ese buying street tacos from a food truck; an ese riding a BMX bike in a skate park; an ese breakdancing on a city street; an ese playing the trumpet in a mariachi band","a young man playing basketball in a local court; a young man walking his pitbull in the neighborhood; a young man buying street tacos from a food truck; a young man riding a BMX bike in a skate park; a young man breakdancing on a city street; a young man playing the trumpet in a mariachi band","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3G3AJKPCXN30AQCNRX7UCO9ISCHY4F","3JD5BATOXR6IDR6XG0L8F06985F3VN","Chicano English Prompt Verification","Chicano English Prompt Verification","Chicano English Prompt Verification","$0.20","Tue Oct 10 02:46:29 PDT 2023","2","BatchId:5140960;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:46:29 PDT 2023","","","3B3WTRP3DEEESVNM591S8CFK3CQ92Z","A1014Q5VPQ3C6R","Submitted","Tue Oct 10 02:47:33 PDT 2023","Tue Oct 10 03:03:48 PDT 2023","Fri Oct 13 03:03:48 PDT 2023","","","","975","100% (26/26)","100% (26/26)","100% (26/26)","ese","young man","an ese playing basketball in a local court; an ese walking his pitbull in the neighborhood; an ese buying street tacos from a food truck; an ese riding a BMX bike in a skate park; an ese breakdancing on a city street; an ese playing the trumpet in a mariachi band","a young man playing basketball in a local court; a young man walking his pitbull in the neighborhood; a young man buying street tacos from a food truck; a young man riding a BMX bike in a skate park; a young man breakdancing on a city street; a young man playing the trumpet in a mariachi band","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3FVBZG9CLLPXP74XYWG4ELO2L4P0H3","3JD5BATOXR6IDR6XG0L8F06985F3VN","Chicano English Prompt Verification","Chicano English Prompt Verification","Chicano English Prompt Verification","$0.20","Tue Oct 10 02:46:29 PDT 2023","2","BatchId:5140960;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:46:29 PDT 2023","","","30ZX6P7VFB73Y70VRLS5X6TNZH2J24","AFU1QC0GTSBKY","Submitted","Tue Oct 10 02:48:28 PDT 2023","Tue Oct 10 03:01:08 PDT 2023","Fri Oct 13 03:01:08 PDT 2023","","","","760","100% (1/1)","100% (1/1)","100% (1/1)","fil","field","a person hiking through a fil; a park with a big fil; a person running through a fil; a brown dog running in the fil; two kids playing around in the fil; a wide and open fil next to the lake","a person hiking through a field; a park with a big field; a person running through a field; a brown dog running in the field; two kids playing around in the field; a wide and open field next to the lake","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3FVBZG9CLLPXP74XYWG4ELO2L4P0H3","3JD5BATOXR6IDR6XG0L8F06985F3VN","Chicano English Prompt Verification","Chicano English Prompt Verification","Chicano English Prompt Verification","$0.20","Tue Oct 10 02:46:29 PDT 2023","2","BatchId:5140960;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:46:29 PDT 2023","","","3STRJBFXOZ3STQ0QSLCDZ82QEJETK4","A3S9MF7GIYHZKM","Submitted","Tue Oct 10 02:48:48 PDT 2023","Tue Oct 10 03:06:01 PDT 2023","Fri Oct 13 03:06:01 PDT 2023","","","","1033","100% (1/1)","100% (1/1)","100% (1/1)","fil","field","a person hiking through a fil; a park with a big fil; a person running through a fil; a brown dog running in the fil; two kids playing around in the fil; a wide and open fil next to the lake","a person hiking through a field; a park with a big field; a person running through a field; a brown dog running in the field; two kids playing around in the field; a wide and open field next to the lake","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3BAKUKE49JNALQ3IQKWY6U9ID5SR1T","3JD5BATOXR6IDR6XG0L8F06985F3VN","Chicano English Prompt Verification","Chicano English Prompt Verification","Chicano English Prompt Verification","$0.20","Tue Oct 10 02:46:29 PDT 2023","2","BatchId:5140960;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:46:29 PDT 2023","","","3FTF2T8WLUU04BLTJTQZWJV97JL9WH","AFU1QC0GTSBKY","Submitted","Tue Oct 10 02:48:21 PDT 2023","Tue Oct 10 02:58:59 PDT 2023","Fri Oct 13 02:58:59 PDT 2023","","","","638","100% (1/1)","100% (1/1)","100% (1/1)","jaina","girlfriend","a person and their jaina walking down a street; a man and his jaina laughing; a person and their jaina dressed in similar looking clothes; my jaina and I driving in a blue car; me having dinner in a restaurant with my jaina; a sunny day in the park with my jaina","a person and their girlfriend walking down a street; a man and his girlfriend laughing; a person and their girlfriend dressed in similar looking clothes; my girlfriend and I driving in a blue car; me having dinner in a restaurant with my girlfriend; a sunny day in the park with my girlfriend","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3BAKUKE49JNALQ3IQKWY6U9ID5SR1T","3JD5BATOXR6IDR6XG0L8F06985F3VN","Chicano English Prompt Verification","Chicano English Prompt Verification","Chicano English Prompt Verification","$0.20","Tue Oct 10 02:46:29 PDT 2023","2","BatchId:5140960;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:46:29 PDT 2023","","","3T111IHZ5H2VWF47KZGT9KNSF469RE","A3TBHH0AD6EJBU","Submitted","Tue Oct 10 02:48:08 PDT 2023","Tue Oct 10 03:13:08 PDT 2023","Fri Oct 13 03:13:08 PDT 2023","","","","1500","100% (164/164)","100% (25/25)","100% (25/25)","jaina","girlfriend","a person and their jaina walking down a street; a man and his jaina laughing; a person and their jaina dressed in similar looking clothes; my jaina and I driving in a blue car; me having dinner in a restaurant with my jaina; a sunny day in the park with my jaina","a person and their girlfriend walking down a street; a man and his girlfriend laughing; a person and their girlfriend dressed in similar looking clothes; my girlfriend and I driving in a blue car; me having dinner in a restaurant with my girlfriend; a sunny day in the park with my girlfriend","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3JU8CV4BRNNA55U4JUQKDVMB5YEOPL","3JD5BATOXR6IDR6XG0L8F06985F3VN","Chicano English Prompt Verification","Chicano English Prompt Verification","Chicano English Prompt Verification","$0.20","Tue Oct 10 02:46:29 PDT 2023","2","BatchId:5140960;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:46:29 PDT 2023","","","3L6L49WXW395UM0X6X7ZPB7G1U345Z","AFU1QC0GTSBKY","Submitted","Tue Oct 10 02:48:26 PDT 2023","Tue Oct 10 03:00:21 PDT 2023","Fri Oct 13 03:00:21 PDT 2023","","","","715","100% (1/1)","100% (1/1)","100% (1/1)","loco","crazy","a loco guy dancing in the rain; a loco stunt on a skateboard; a loco artist painting upside down; my loco dog chasing its tail; a loco expression on her face; a loco scene at the concert","a crazy guy dancing in the rain; a crazy stunt on a skateboard; a crazy artist painting upside down; my crazy dog chasing its tail; a crazy expression on her face; a crazy scene at the concert","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3JU8CV4BRNNA55U4JUQKDVMB5YEOPL","3JD5BATOXR6IDR6XG0L8F06985F3VN","Chicano English Prompt Verification","Chicano English Prompt Verification","Chicano English Prompt Verification","$0.20","Tue Oct 10 02:46:29 PDT 2023","2","BatchId:5140960;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:46:29 PDT 2023","","","37Q970SNZHKP8P1PVB15KOA53U11SL","A3TBHH0AD6EJBU","Submitted","Tue Oct 10 02:47:54 PDT 2023","Tue Oct 10 03:08:20 PDT 2023","Fri Oct 13 03:08:20 PDT 2023","","","","1226","100% (164/164)","100% (25/25)","100% (25/25)","loco","crazy","a loco guy dancing in the rain; a loco stunt on a skateboard; a loco artist painting upside down; my loco dog chasing its tail; a loco expression on her face; a loco scene at the concert","a crazy guy dancing in the rain; a crazy stunt on a skateboard; a crazy artist painting upside down; my crazy dog chasing its tail; a crazy expression on her face; a crazy scene at the concert","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3VGZ74AYTIR3J342Q6R6OME2FT8GCC","3JD5BATOXR6IDR6XG0L8F06985F3VN","Chicano English Prompt Verification","Chicano English Prompt Verification","Chicano English Prompt Verification","$0.20","Tue Oct 10 02:46:29 PDT 2023","2","BatchId:5140960;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:46:29 PDT 2023","","","3PZDLQMM0WXGQTUPHTBJA2GS9XTC2J","AFU1QC0GTSBKY","Submitted","Tue Oct 10 02:48:25 PDT 2023","Tue Oct 10 03:00:00 PDT 2023","Fri Oct 13 03:00:00 PDT 2023","","","","695","100% (1/1)","100% (1/1)","100% (1/1)","lonche","lunch","a delicious lonche in the garden; my favorite lonche spot in the city; an appetizing lonche on a plate; a group of people sharing a lonche; a lonche packed for a picnic; a child excited for his lonche break","a delicious lunch in the garden; my favorite lunch spot in the city; an appetizing lunch on a plate; a group of people sharing a lunch; a lunch packed for a picnic; a child excited for his lunch break","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3VGZ74AYTIR3J342Q6R6OME2FT8GCC","3JD5BATOXR6IDR6XG0L8F06985F3VN","Chicano English Prompt Verification","Chicano English Prompt Verification","Chicano English Prompt Verification","$0.20","Tue Oct 10 02:46:29 PDT 2023","2","BatchId:5140960;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 02:46:29 PDT 2023","","","3DL65MZB8GR8L965AD6KC3PH60JECN","A3TBHH0AD6EJBU","Submitted","Tue Oct 10 02:48:10 PDT 2023","Tue Oct 10 03:13:52 PDT 2023","Fri Oct 13 03:13:52 PDT 2023","","","","1542","100% (164/164)","100% (25/25)","100% (25/25)","lonche","lunch","a delicious lonche in the garden; my favorite lonche spot in the city; an appetizing lonche on a plate; a group of people sharing a lonche; a lonche packed for a picnic; a child excited for his lonche break","a delicious lunch in the garden; my favorite lunch spot in the city; an appetizing lunch on a plate; a group of people sharing a lunch; a lunch packed for a picnic; a child excited for his lunch break","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
